,70
-6.49,135.22780779114925
-6.485,72.91536189308808
-6.48,88.86894845782749
-6.475,138.3732633134017
-6.47,86.55148756665017
-6.465,81.7645399913679
-6.46,92.78232590315895
-6.455,100.07602110395877
-6.45,91.48251198999729
-6.445,120.98780930325171
-6.44,106.27869024409362
-6.435,149.01372420015548
-6.43,111.96892426026072
-6.425,101.96254214171006
-6.42,135.57584593134575
-6.415,100.76214566988935
-6.41,122.22454745262917
-6.405,120.25988524857323
-6.4,153.44106360423862
-6.395,100.28663918987414
-6.39,104.88970397517575
-6.385,99.89194161692924
-6.38,127.1427937399521
-6.375,66.16041112326917
-6.37,127.41805209623949
-6.365,96.1267912706962
-6.36,77.70945888371634
-6.355,101.00316826713902
-6.35,75.62678097076459
-6.345,82.94124426363521
-6.34,95.83470143950989
-6.335,105.9003777141517
-6.33,109.31605554537722
-6.325,81.6302027438374
-6.32,128.86442488134574
-6.315,136.76052061907342
-6.31,92.38701207420877
-6.305,81.47907706890156
-6.3,127.63389048367992
-6.295,123.69644295613355
-6.29,91.97173478846639
-6.285,113.88015630477507
-6.28,101.97180982997213
-6.275,106.55613544043345
-6.27,82.56082606175885
-6.265,91.72289790450365
-6.26,62.323430585936144
-6.255,103.48700401499697
-6.25,94.84598041034738
-6.245,59.87662315127666
-6.24,82.99614448876527
-6.235,84.59674934653222
-6.23,100.16166931516268
-6.225,80.26231992660068
-6.22,128.79456510272473
-6.215,72.43341770205241
-6.21,131.92501658138988
-6.205,88.68985285814831
-6.2,115.68474402443911
-6.195,115.4792189097242
-6.19,77.15834368362245
-6.185,101.3289692042705
-6.18,79.97274535740286
-6.175,146.00273970032205
-6.17,125.61771371904521
-6.165,70.62605751420648
-6.16,101.62484932338153
-6.155,141.53091535067523
-6.15,67.02238432046416
-6.145,61.15357716438181
-6.14,76.16928514828008
-6.135,45.197345054770636
-6.13,124.17229964851259
-6.125,146.35969390511858
-6.12,78.1652736194277
-6.115,127.39481936091437
-6.11,137.31219902106295
-6.105,68.33776408399677
-6.1,119.72171899868462
-6.095,120.68922901402594
-6.09,107.06838935932491
-6.085,117.35863836974251
-6.08,90.53264604550118
-6.075,99.29194327839495
-6.07,84.31636851762534
-6.065,87.78245838434918
-6.06,86.20214614497716
-6.055,133.19087806602974
-6.05,98.05936977158277
-6.045,128.3109114611848
-6.04,122.15584308578939
-6.035,147.50335589402704
-6.03,56.51911181184644
-6.025,90.16451630214628
-6.02,113.25034216283854
-6.015,67.84607578924518
-6.01,124.2811731518495
-6.005,89.46110886860279
-6.0,92.67556312210894
-5.9,96.16257068111273
-5.8,58.62772381732042
-5.7,97.43659476808494
-5.6,65.4953433459204
-5.5,46.591415518311955
-5.4,86.54594155707129
-5.3,125.58841507081775
-5.2,53.383143406884535
-5.1,113.1248867402748
