,Planktonic,Disc,migration_rate,replicate,cycle
283,8.928289284742197,7.417897699644142,8.035261221856161e-09,7,11
284,8.916507223781682,7.417268255525349,8.035261221856161e-09,7,12
285,8.332968919076121,7.328881739903175,8.035261221856161e-09,7,13
286,8.177535525456332,7.216215657732607,8.035261221856161e-09,7,14
287,8.173992013165766,7.218081010694005,8.035261221856161e-09,7,15
288,10.970045320903184,8.886531667478526,8.035261221856161e-09,8,0
289,10.165189526129112,8.446137770992582,8.035261221856161e-09,8,1
290,10.081856807191256,8.130550568634812,8.035261221856161e-09,8,2
291,10.056853572680073,8.117171733809917,8.035261221856161e-09,8,3
292,9.835642628155464,7.939019944904156,8.035261221856161e-09,8,4
293,9.724652379678425,7.74955575921717,8.035261221856161e-09,8,5
294,9.71853166669599,7.856534284634712,8.035261221856161e-09,8,6
295,9.380488904171258,7.6744994202522205,8.035261221856161e-09,8,7
296,8.626607058733402,7.665815566896319,8.035261221856161e-09,8,8
297,9.377947366110542,7.663774506535644,8.035261221856161e-09,8,9
298,9.057498448061844,7.568235809851402,8.035261221856161e-09,8,10
299,8.919628310382805,7.428687165457394,8.035261221856161e-09,8,11
300,8.911683056484984,7.425328765948874,8.035261221856161e-09,8,12
301,8.345151670877891,7.341700657807766,8.035261221856161e-09,8,13
302,8.200650905009855,7.233371326866833,8.035261221856161e-09,8,14
303,8.190330793178779,7.229702712213647,8.035261221856161e-09,8,15
304,10.970045320903184,8.883049634307966,8.035261221856161e-09,9,0
305,10.165460161027127,8.433844807129029,8.035261221856161e-09,9,1
306,10.075907090858337,8.085701772165324,8.035261221856161e-09,9,2
307,10.063275253075586,8.087463596404506,8.035261221856161e-09,9,3
308,9.8405698833247,7.898955005828665,8.035261221856161e-09,9,4
309,9.733941121218551,7.709075481766687,8.035261221856161e-09,9,5
310,9.726958810935134,7.826065621770166,8.035261221856161e-09,9,6
311,9.386348620373903,7.621757773745209,8.035261221856161e-09,9,7
312,8.61264168175358,7.612183656657574,8.035261221856161e-09,9,8
313,9.370911635566952,7.614015494964294,8.035261221856161e-09,9,9
314,9.04674573986464,7.506783926220841,8.035261221856161e-09,9,10
315,8.904212813263948,7.365533562324241,8.035261221856161e-09,9,11
316,8.901641009468278,7.367713969437595,8.035261221856161e-09,9,12
317,8.34268805126255,7.282416912261813,8.035261221856161e-09,9,13
318,8.20508706849943,7.179070758382481,8.035261221856161e-09,9,14
319,8.186501131623388,7.171898168484324,8.035261221856161e-09,9,15
320,10.970045320903184,8.876666144273571,1e-05,0,0
321,10.158599926297958,8.438331707870587,1e-05,0,1
322,10.073253984487511,9.740011639539889,1e-05,0,2
323,10.134773892899508,9.801333911729769,1e-05,0,3
324,9.982713629368432,9.01299522481676,1e-05,0,4
325,9.86495940038513,9.652615193213151,1e-05,0,5
326,9.934006630768671,9.91251533105116,1e-05,0,6
327,9.817743759882434,9.121986622209263,1e-05,0,7
328,8.812577148851052,9.119890306202716,1e-05,0,8
329,9.797752713214452,9.2917134572194,1e-05,0,9
330,9.65980167928068,8.812999641254383,1e-05,0,10
331,9.4329644148867,9.234859126861997,1e-05,0,11
332,9.510535173253716,9.259780295766031,1e-05,0,12
333,9.375968637365062,8.771977121661102,1e-05,0,13
334,9.006144283865275,8.889096524250116,1e-05,0,14
335,9.102200919902078,8.904967053392978,1e-05,0,15
336,10.970045320903184,8.87186845933174,1e-05,1,0
337,10.160130781826055,8.426295706210754,1e-05,1,1
338,10.07315529869994,9.733802030937328,1e-05,1,2
339,10.132562893496912,9.804396910427757,1e-05,1,3
340,9.981331461065777,9.006132470492561,1e-05,1,4
341,9.865119690277387,9.641313593963764,1e-05,1,5
342,9.9325238215479,9.90509243553992,1e-05,1,6
343,9.812644988731234,9.122828766948354,1e-05,1,7
344,8.807199574803539,9.11532877350248,1e-05,1,8
345,9.804492411249411,9.28866800394564,1e-05,1,9
346,9.662633482157023,8.812374849659319,1e-05,1,10
347,9.42077403993606,9.21939125329755,1e-05,1,11
348,9.501814522061965,9.2591890594623,1e-05,1,12
349,9.356973335717337,8.771960753326814,1e-05,1,13
350,8.979402166943494,8.876910376086546,1e-05,1,14
351,9.075062810913725,8.89559411417347,1e-05,1,15
352,10.970045320903184,8.883877771863636,1e-05,2,0
353,10.161097793565755,8.430682726649179,1e-05,2,1
354,10.068780704545222,9.738600351335718,1e-05,2,2
355,10.132857252104433,9.79703162808761,1e-05,2,3
356,9.987904609862651,9.021088915723364,1e-05,2,4
357,9.87587302525425,9.659804610616993,1e-05,2,5
358,9.938527082176416,9.914879261772212,1e-05,2,6
359,9.820272129929563,9.126806338608375,1e-05,2,7
360,8.806477913895558,9.120584784556492,1e-05,2,8
361,9.801404311383228,9.29213744863123,1e-05,2,9
362,9.665771971146608,8.809040165419793,1e-05,2,10
363,9.4182899636615,9.2272692469321,1e-05,2,11
364,9.497765861995331,9.258079265543406,1e-05,2,12
365,9.363320290724978,8.773159424729396,1e-05,2,13
366,8.973638955325404,8.878226917613686,1e-05,2,14
367,9.074497174263378,8.895892617044664,1e-05,2,15
368,10.970045320903184,8.879652442121275,1e-05,3,0
369,10.168951687029502,8.448897808077412,1e-05,3,1
370,10.073695148484148,9.73685688399108,1e-05,3,2
371,10.137253916388358,9.80790220409617,1e-05,3,3
372,9.985760150763728,9.01820849044334,1e-05,3,4
373,9.86699969715336,9.654809451226734,1e-05,3,5
374,9.932145245069863,9.9103010799587,1e-05,3,6
375,9.813283278697458,9.110868473234367,1e-05,3,7
